Date,User ID,Email,Is Active,Chat Suggested Lines Added,Chat Suggested Lines Deleted,Chat Accepted Lines Added,Chat Accepted Lines Deleted,Chat Total Applies,Chat Total Accepts,Chat Total Rejects,Chat Tabs Shown,Tabs Accepted,Edit Requests,Ask Requests,Agent Requests,Cmd+K Usages,Subscription Included Reqs,API Key Reqs,Usage Based Reqs,Bugbot Usages,Most Used Model,Most Used Apply Extension,Most Used Tab Extension,Client Version
2025-05-19T00:00:00.000Z,158021034,olsondavid@gmail.com,True,392,318,19,5,12,3,8,243,76,0,0,8,11,19,0,0,0,default,tsx,tsx,0.49.6
2025-05-19T00:00:00.000Z,169354196,tabithahunt@walker.com,True,6,1,0,0,1,0,1,229,58,0,0,5,7,12,0,0,0,claude-3.5-sonnet,go,go,0.50.5
2025-05-19T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-19T00:00:00.000Z,183676659,stanley75@graham.net,True,48,23,13,7,6,2,3,231,33,0,0,5,4,9,0,0,0,claude-3.7-sonnet,ts,ts,0.50.4
2025-05-19T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,True,316,116,224,83,14,10,3,8,0,0,1,13,0,14,0,0,0,default,swift,swift,0.50.5
2025-05-19T00:00:00.000Z,183895883,owatson@reed-fox.com,True,49,17,15,9,10,6,4,139,28,0,2,9,0,11,0,0,0,default,tsx,tsx,0.50.5
2025-05-19T00:00:00.000Z,184354755,tristanknight@hernandez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-19T00:00:00.000Z,186637084,sarahanderson@smith.com,True,533,318,327,222,44,27,15,50,12,0,0,26,0,26,0,0,0,default,tsx,tsx,0.50.4
2025-05-19T00:00:00.000Z,187080483,kevinsmith@yahoo.com,True,18,8,18,8,6,6,0,580,180,0,0,6,8,14,0,0,0,claude-3.5-sonnet,go,go,0.49.6
2025-05-19T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-19T00:00:00.000Z,194767458,julia38@torres.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-19T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-19T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,49,11,0,0,5,0,4,358,38,0,0,3,1,4,0,0,0,claude-3.7-sonnet-thinking,go,go,0.50.4
2025-05-19T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,0,0,0,0,0,0,0,10,1,0,0,0,1,1,0,0,0,claude-3.5-sonnet,,go,
2025-05-19T00:00:00.000Z,196265219,erinjones@yahoo.com,True,69,43,69,43,6,6,0,10,2,0,0,12,0,12,0,0,0,default,tsx,tsx,0.50.4
2025-05-19T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-19T00:00:00.000Z,196275726,castrosherry@barron.com,True,18,14,9,5,9,4,2,1,0,0,0,8,0,8,0,0,0,default,tf,tf,0.50.5
2025-05-19T00:00:00.000Z,196343568,gibbschristopher@berger.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-19T00:00:00.000Z,196675998,william55@gates-anderson.com,True,17,0,16,0,2,1,0,86,5,0,0,3,0,3,0,0,0,default,tsx,go,0.50.5
2025-05-19T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,0,0,0,0,0,0,0,343,53,0,0,4,6,10,0,0,0,default,,go,
2025-05-19T00:00:00.000Z,198669145,apace@morrison.net,True,259,309,10,39,6,2,4,29,0,0,0,3,0,3,0,0,0,default,ts,ts,0.49.6
2025-05-19T00:00:00.000Z,198705864,vmoore@hotmail.com,True,137,126,8,3,20,2,13,42,9,0,0,11,1,12,0,0,0,default,tsx,tsx,0.50.5
2025-05-19T00:00:00.000Z,199079848,rachelmartin@caldwell.com,True,5,4,2,2,2,1,1,122,17,0,0,3,0,3,0,0,0,default,tsx,tsx,0.50.5
2025-05-19T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-19T00:00:00.000Z,202144429,clarkgarrett@gmail.com,True,0,0,0,0,0,0,0,272,41,0,0,3,0,3,0,0,0,claude-3.7-sonnet,,go,
2025-05-19T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-19T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,0,0,0,0,0,0,0,179,18,0,1,4,1,6,0,0,0,gpt-4.1,,tsx,
2025-05-19T00:00:00.000Z,203392556,shane56@cook-wheeler.com,True,562,104,150,7,26,4,20,351,47,0,0,13,1,14,0,0,0,claude-3.5-sonnet,go,graphql,0.49.6
2025-05-19T00:00:00.000Z,203893457,katieortega@robinson.org,True,0,0,0,0,0,0,0,19,2,0,0,14,0,14,0,0,0,claude-3.5-sonnet,,go,
2025-05-19T00:00:00.000Z,205419891,harrissharon@stewart-taylor.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,50432902,justin53@yahoo.com,True,599,194,456,131,23,18,5,518,152,0,2,16,0,18,0,0,0,claude-3.7-sonnet-thinking,tsx,tsx,0.50.5
2025-05-20T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,158021034,olsondavid@gmail.com,True,2500,1609,738,475,61,17,41,480,174,0,0,26,7,33,0,0,0,default,ts,tsx,0.49.6
2025-05-20T00:00:00.000Z,169354196,tabithahunt@walker.com,True,27,9,27,9,3,3,0,13,2,0,1,3,2,6,0,0,0,default,tsx,go,0.50.5
2025-05-20T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,183676659,stanley75@graham.net,True,0,0,0,0,0,0,0,250,66,0,0,3,0,3,0,0,0,claude-3.7-sonnet,,ts,
2025-05-20T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,True,151,124,87,74,6,4,2,8,1,0,0,5,0,5,0,0,0,default,ts,ts,0.50.5
2025-05-20T00:00:00.000Z,183895883,owatson@reed-fox.com,True,158,64,54,17,21,11,6,275,44,0,1,26,0,27,0,0,0,default,ts,ts,0.50.5
2025-05-20T00:00:00.000Z,184354755,tristanknight@hernandez.com,True,16,25,6,19,5,4,1,106,13,0,0,29,0,29,0,0,0,default,go,go,0.50.5
2025-05-20T00:00:00.000Z,186637084,sarahanderson@smith.com,True,201,82,148,68,21,14,6,8,3,0,0,19,0,19,0,0,0,default,go,tsx,0.50.4
2025-05-20T00:00:00.000Z,187080483,kevinsmith@yahoo.com,True,139,24,5,1,10,1,8,203,63,0,0,5,1,6,0,0,0,claude-3.7-sonnet,go,go,0.50.5
2025-05-20T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,194767458,julia38@torres.org,True,2296,631,2226,617,78,71,4,6,0,0,0,20,0,20,0,0,0,claude-3.7-sonnet,js,json,0.50.5
2025-05-20T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,go,
2025-05-20T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,197,14,193,12,14,12,2,475,152,0,0,12,3,15,0,0,0,default,go,go,0.50.5
2025-05-20T00:00:00.000Z,196265219,erinjones@yahoo.com,True,139,64,71,46,13,8,4,124,23,0,0,16,2,18,0,0,0,default,tsx,ts,0.50.5
2025-05-20T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,196275726,castrosherry@barron.com,True,35,19,35,19,12,12,0,0,0,0,0,6,0,6,0,0,0,default,tf,,0.50.5
2025-05-20T00:00:00.000Z,196343568,gibbschristopher@berger.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,196675998,william55@gates-anderson.com,True,2,1,2,1,1,1,0,161,18,0,0,3,0,3,0,0,0,default,tsx,tsx,0.50.5
2025-05-20T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,33,29,13,4,6,2,4,100,20,0,0,2,0,2,0,0,0,default,tsx,go,0.50.5
2025-05-20T00:00:00.000Z,198669145,apace@morrison.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,198705864,vmoore@hotmail.com,True,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,tsx,
2025-05-20T00:00:00.000Z,199079848,rachelmartin@caldwell.com,True,6,4,2,1,2,1,1,24,1,0,0,7,0,7,0,0,0,default,husky/pre-commit,tsx,0.50.5
2025-05-20T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,202144429,clarkgarrett@gmail.com,True,8,3,2,1,2,1,1,227,39,0,0,2,0,2,0,0,0,claude-3.7-sonnet,go,go,0.49.6
2025-05-20T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,0,0,0,0,0,0,0,333,60,0,0,1,15,16,0,0,0,claude-3.5-sonnet,,tsx,
2025-05-20T00:00:00.000Z,203392556,shane56@cook-wheeler.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-20T00:00:00.000Z,203893457,katieortega@robinson.org,True,424,201,74,4,20,3,15,186,32,0,0,17,0,17,0,0,0,claude-3.5-sonnet,tsx,tsx,0.49.6
2025-05-20T00:00:00.000Z,205419891,harrissharon@stewart-taylor.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,26813301,ttaylor@hotmail.com,True,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,gpt-4o,,,
2025-05-21T00:00:00.000Z,50432902,justin53@yahoo.com,True,1018,263,628,34,32,12,19,242,49,0,0,21,0,21,0,0,0,claude-3.7-sonnet-thinking,tsx,tsx,0.50.5
2025-05-21T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,158021034,olsondavid@gmail.com,True,1217,1261,0,0,46,0,32,152,52,0,0,6,1,7,0,0,0,default,tsx,tsx,0.49.6
2025-05-21T00:00:00.000Z,169354196,tabithahunt@walker.com,True,0,0,0,0,0,0,0,81,10,0,0,2,0,2,0,0,0,default,,tsx,
2025-05-21T00:00:00.000Z,182627060,usmith@gmail.com,True,580,396,195,72,21,7,13,32,10,0,0,10,0,10,0,0,0,claude-3.7-sonnet,tsx,tsx,0.50.5
2025-05-21T00:00:00.000Z,183676659,stanley75@graham.net,True,42,34,36,23,6,4,2,168,37,0,0,5,0,5,0,0,0,claude-3.7-sonnet,ts,ts,0.50.5
2025-05-21T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,True,105,29,90,29,5,4,1,73,10,0,5,4,0,9,0,0,0,default,swift,ts,0.50.5
2025-05-21T00:00:00.000Z,183895883,owatson@reed-fox.com,True,82,54,44,24,17,12,5,795,88,0,0,17,0,17,0,0,0,default,ts,ts,0.50.5
2025-05-21T00:00:00.000Z,184354755,tristanknight@hernandez.com,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,go,
2025-05-21T00:00:00.000Z,186637084,sarahanderson@smith.com,True,181,87,73,58,16,8,7,16,8,0,0,16,1,17,0,0,0,default,tsx,tsx,0.50.4
2025-05-21T00:00:00.000Z,187080483,kevinsmith@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,194767458,julia38@torres.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,37,23,3,2,3,1,2,227,40,0,0,5,1,6,0,0,0,claude-3.7-sonnet-thinking,go,go,0.50.4
2025-05-21T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,6,2,2,1,2,1,1,227,67,0,0,2,1,3,0,0,0,default,tsx,go,0.50.5
2025-05-21T00:00:00.000Z,196265219,erinjones@yahoo.com,True,73,39,34,29,10,5,2,157,45,0,0,15,0,15,0,0,0,default,ts,tsx,0.50.5
2025-05-21T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,196275726,castrosherry@barron.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,196343568,gibbschristopher@berger.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,196675998,william55@gates-anderson.com,True,224,89,10,5,17,3,13,158,25,0,0,8,1,9,0,0,0,default,go,tsx,0.50.5
2025-05-21T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,0,0,0,0,0,0,0,157,52,0,0,0,0,0,0,0,0,,,go,
2025-05-21T00:00:00.000Z,198669145,apace@morrison.net,True,210,229,77,98,9,3,4,21,0,0,0,8,0,8,0,0,0,default,tsx,ts,0.49.6
2025-05-21T00:00:00.000Z,198705864,vmoore@hotmail.com,True,159,110,88,46,15,4,6,205,37,0,0,12,4,16,0,0,0,default,go,go,0.50.5
2025-05-21T00:00:00.000Z,199079848,rachelmartin@caldwell.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,202144429,clarkgarrett@gmail.com,True,0,0,0,0,0,0,0,149,18,0,0,4,0,4,0,0,0,claude-3.7-sonnet,,go,
2025-05-21T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,0,0,0,0,0,0,0,262,52,0,0,0,4,4,0,0,0,claude-3.5-sonnet,,tsx,
2025-05-21T00:00:00.000Z,203392556,shane56@cook-wheeler.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-21T00:00:00.000Z,203893457,katieortega@robinson.org,True,363,235,83,20,31,2,25,362,76,0,0,23,0,23,0,0,0,claude-3.5-sonnet,tsx,tsx,0.49.6
2025-05-21T00:00:00.000Z,205419891,harrissharon@stewart-taylor.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,50432902,justin53@yahoo.com,True,928,324,8,7,25,2,19,822,207,0,3,9,2,14,0,0,0,claude-3.5-sonnet,tsx,tsx,0.50.5
2025-05-22T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,158021034,olsondavid@gmail.com,True,2105,683,951,49,55,21,33,13,1,0,0,27,0,27,0,0,0,default,tsx,json,0.50.5
2025-05-22T00:00:00.000Z,169354196,tabithahunt@walker.com,True,155,74,83,53,10,4,6,99,11,0,0,10,10,20,0,0,0,default,go,tsx,0.50.5
2025-05-22T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,183676659,stanley75@graham.net,True,296,220,40,33,13,3,10,24,4,0,0,6,0,6,0,0,0,claude-3.7-sonnet,tsx,ts,0.50.5
2025-05-22T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,True,30,21,12,4,4,1,3,46,14,0,0,3,1,4,0,0,0,default,ts,ts,0.50.5
2025-05-22T00:00:00.000Z,183895883,owatson@reed-fox.com,True,9,3,0,0,1,0,1,218,36,0,0,6,0,6,0,0,0,default,tsx,tsx,0.50.5
2025-05-22T00:00:00.000Z,184354755,tristanknight@hernandez.com,True,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,default,,go,
2025-05-22T00:00:00.000Z,186637084,sarahanderson@smith.com,True,395,191,79,54,32,8,22,46,7,0,0,20,0,20,0,0,0,default,tsx,tsx,0.50.4
2025-05-22T00:00:00.000Z,187080483,kevinsmith@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,194767458,julia38@torres.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,16,10,16,10,3,3,0,292,39,0,0,6,0,6,0,0,0,claude-3.7-sonnet-thinking,go,go,0.50.4
2025-05-22T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,0,0,0,0,0,0,0,108,41,0,0,0,5,5,0,0,0,claude-3.5-sonnet,,go,
2025-05-22T00:00:00.000Z,196265219,erinjones@yahoo.com,True,598,343,329,280,22,13,5,243,62,0,0,38,2,40,0,0,0,default,tsx,tsx,0.50.5
2025-05-22T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,196275726,castrosherry@barron.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,196343568,gibbschristopher@berger.info,True,19,9,19,9,6,6,0,82,26,0,0,8,0,8,0,0,0,claude-3.7-sonnet,tsx,tsx,0.50.5
2025-05-22T00:00:00.000Z,196675998,william55@gates-anderson.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,0,0,0,0,0,0,0,29,7,0,0,0,0,0,0,0,0,,,go,
2025-05-22T00:00:00.000Z,198669145,apace@morrison.net,True,229,154,168,126,19,10,7,15,1,0,0,17,0,17,0,0,0,default,tsx,tsx,0.50.5
2025-05-22T00:00:00.000Z,198705864,vmoore@hotmail.com,True,616,504,84,6,25,3,18,286,66,0,0,25,4,29,0,0,0,default,tsx,tsx,0.50.5
2025-05-22T00:00:00.000Z,199079848,rachelmartin@caldwell.com,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,,tsx,
2025-05-22T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,202144429,clarkgarrett@gmail.com,True,0,0,0,0,0,0,0,60,8,0,0,4,0,4,0,0,0,claude-3.7-sonnet,,go,
2025-05-22T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-22T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,0,0,0,0,0,0,0,131,23,0,0,2,2,4,0,0,0,claude-3.5-sonnet,,tsx,
2025-05-22T00:00:00.000Z,203392556,shane56@cook-wheeler.com,True,379,55,0,0,3,0,3,4,0,0,0,34,0,34,0,0,0,claude-3.5-sonnet,md,json,0.49.6
2025-05-22T00:00:00.000Z,203893457,katieortega@robinson.org,True,153,66,42,26,10,3,6,84,28,0,0,17,0,17,0,0,0,claude-3.5-sonnet,tsx,tsx,0.49.6
2025-05-22T00:00:00.000Z,205419891,harrissharon@stewart-taylor.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,50432902,justin53@yahoo.com,True,370,444,169,313,13,8,4,278,69,0,0,6,0,6,0,0,0,claude-3.5-sonnet,tsx,tsx,0.50.5
2025-05-23T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,158021034,olsondavid@gmail.com,True,3802,3093,394,766,194,30,135,444,156,0,0,57,8,65,0,0,0,default,tsx,tsx,0.50.5
2025-05-23T00:00:00.000Z,169354196,tabithahunt@walker.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,183676659,stanley75@graham.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,183895883,owatson@reed-fox.com,True,69,32,65,32,6,2,0,23,8,0,2,24,0,26,0,0,0,default,tsx,swift,0.50.5
2025-05-23T00:00:00.000Z,184354755,tristanknight@hernandez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,186637084,sarahanderson@smith.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,187080483,kevinsmith@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,194767458,julia38@torres.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,196253565,keithcampbell@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,default,,,
2025-05-23T00:00:00.000Z,196265219,erinjones@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,196275726,castrosherry@barron.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,196343568,gibbschristopher@berger.info,True,0,0,0,0,0,0,0,63,4,0,0,0,0,0,0,0,0,,,js,
2025-05-23T00:00:00.000Z,196675998,william55@gates-anderson.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,196720509,nsimpson@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,198669145,apace@morrison.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,198705864,vmoore@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,199079848,rachelmartin@caldwell.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,202144429,clarkgarrett@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,203339376,ingrambradley@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,203392556,shane56@cook-wheeler.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,203893457,katieortega@robinson.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-23T00:00:00.000Z,205419891,harrissharon@stewart-taylor.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,50432902,justin53@yahoo.com,True,188,66,86,32,25,15,9,222,50,0,0,6,1,7,0,0,0,claude-4-sonnet-thinking,tsx,tsx,0.50.5
2025-05-24T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,158021034,olsondavid@gmail.com,True,2524,3374,732,643,73,16,47,156,78,0,0,13,0,13,0,0,0,claude-4-sonnet-thinking,tsx,tsx,0.50.6
2025-05-24T00:00:00.000Z,169354196,tabithahunt@walker.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,183676659,stanley75@graham.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,183895883,owatson@reed-fox.com,True,4,2,4,2,2,2,0,61,13,0,0,3,0,3,0,0,0,default,js,tsx,0.50.5
